Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
c1=-10, c2=-20.0, d=-5, lambda=0.01

Train: 0.8031686635512892 Validation: 0.7803841114545488

c1=-10, c2=-20.0, d=-5, lambda=0.1

Train: 0.7694369074702591 Validation: 0.7458549688040382

c1=-10, c2=-20.0, d=-5, lambda=1

Train: 0.7664427346040956 Validation: 0.7427868327811193

c1=-10, c2=-20.0, d=-5, lambda=10

Train: 0.766146728765378 Validation: 0.7424834855269308

c1=-10, c2=-20.0, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-20.0, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-20.0, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-20.0, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-20.0, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-20.0, d=5, lambda=0.001

Train: 0.0760882592337837 Validation: 0.2977013477407551

c1=-10, c2=-20.0, d=5, lambda=0.01

Train: 0.07608825783697659 Validation: 0.29770181333378726

c1=-10, c2=-20.0, d=5, lambda=0.1

Train: 0.0760882578140243 Validation: 0.2977018316169602

c1=-10, c2=-20.0, d=5, lambda=1

Train: 0.07608825781559704 Validation: 0.29770193138570766

c1=-10, c2=-20.0, d=5, lambda=10

Train: 0.07608825799412122 Validation: 0.2977030524266768

c1=-10, c2=-20.0, d=10, lambda=0.001
singular matrix error
c1=-10.5, c2=-21.0, d=10.5, lambda=0.0010500000000000002
c1=-10, c2=-20.0, d=10, lambda=0.01
singular matrix error
c1=-10.5, c2=-21.0, d=10.5, lambda=0.0105
c1=-10, c2=-20.0, d=10, lambda=0.1
singular matrix error
c1=-10.5, c2=-21.0, d=10.5, lambda=0.10500000000000001
c1=-10, c2=-20.0, d=10, lambda=1

Train: 1.0294294318803504e+16 Validation: 186248491873849.75

c1=-10, c2=-20.0, d=10, lambda=10

Train: 0.07682462266892238 Validation: 0.30679093093875814

c1=-10, c2=-20.0, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=-20.0, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=0.0105
c1=-10, c2=-20.0, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=0.10500000000000001
c1=-10, c2=-20.0, d=15, lambda=1
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=1.05
c1=-10, c2=-20.0, d=15, lambda=10
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=10.5
c1=-10, c2=-20.0, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=-20.0, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=0.0105
c1=-10, c2=-20.0, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=0.10500000000000001
c1=-10, c2=-20.0, d=20, lambda=1
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=1.05
c1=-10, c2=-20.0, d=20, lambda=10
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=10.5
c1=-10, c2=-17.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-15, lambda=0.001

Train: 0.7661138771305369 Validation: 0.7424498187922981

c1=-10, c2=-17.5, d=-15, lambda=0.01

Train: 0.7661138771303257 Validation: 0.7424498187920816

c1=-10, c2=-17.5, d=-15, lambda=0.1

Train: 0.7661138771303047 Validation: 0.74244981879206

c1=-10, c2=-17.5, d=-15, lambda=1

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-10, c2=-17.5, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-10, lambda=0.001

Train: 0.7661134900108789 Validation: 0.7424494218400928

c1=-10, c2=-17.5, d=-10, lambda=0.01

Train: 0.7661138384183123 Validation: 0.7424497790968126

c1=-10, c2=-17.5, d=-10, lambda=0.1

Train: 0.7661138732591027 Validation: 0.7424498148225326

c1=-10, c2=-17.5, d=-10, lambda=1

Train: 0.7661138767431823 Validation: 0.7424498183951049

c1=-10, c2=-17.5, d=-10, lambda=10

Train: 0.7661138770915903 Validation: 0.7424498187523623

c1=-10, c2=-17.5, d=-5, lambda=0.001

Train: 0.8802377921225546 Validation: 0.8653377177403561

c1=-10, c2=-17.5, d=-5, lambda=0.01

Train: 0.8479237718952015 Validation: 0.8261090292915794

c1=-10, c2=-17.5, d=-5, lambda=0.1

Train: 0.7726584449572547 Validation: 0.749156001286551

c1=-10, c2=-17.5, d=-5, lambda=1

Train: 0.7667551090930071 Validation: 0.7431070005910271

c1=-10, c2=-17.5, d=-5, lambda=10

Train: 0.766177870644453 Validation: 0.7425154051941795

c1=-10, c2=-17.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-17.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-17.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-17.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-17.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-17.5, d=5, lambda=0.001

Train: 0.07608825875811115 Validation: 0.2982744531434631

c1=-10, c2=-17.5, d=5, lambda=0.01

Train: 0.07608825786153796 Validation: 0.29827502129040334

c1=-10, c2=-17.5, d=5, lambda=0.1

Train: 0.0760882578139372 Validation: 0.2982749279333083

c1=-10, c2=-17.5, d=5, lambda=1

Train: 0.07608825781833665 Validation: 0.29827507766711026

c1=-10, c2=-17.5, d=5, lambda=10

Train: 0.07608825826839505 Validation: 0.29827669800038176

c1=-10, c2=-17.5, d=10, lambda=0.001
singular matrix error
c1=-10.5, c2=-18.375, d=10.5, lambda=0.0010500000000000002
c1=-10, c2=-17.5, d=10, lambda=0.01
singular matrix error
c1=-10.5, c2=-18.375, d=10.5, lambda=0.0105
c1=-10, c2=-17.5, d=10, lambda=0.1

Train: 0.21136156492237423 Validation: 0.3247364206709798

c1=-10, c2=-17.5, d=10, lambda=1

Train: 0.09063561537875205 Validation: 0.31462760139257984

c1=-10, c2=-17.5, d=10, lambda=10

Train: 0.07612614083081445 Validation: 0.3087495592181397

c1=-10, c2=-17.5, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=-17.5, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=0.0105
c1=-10, c2=-17.5, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=0.10500000000000001
c1=-10, c2=-17.5, d=15, lambda=1
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=1.05
c1=-10, c2=-17.5, d=15, lambda=10
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=10.5
c1=-10, c2=-17.5, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=-17.5, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=0.0105
c1=-10, c2=-17.5, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=0.10500000000000001
c1=-10, c2=-17.5, d=20, lambda=1
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=1.05
c1=-10, c2=-17.5, d=20, lambda=10
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=10.5
c1=-10, c2=-15.0, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-15, lambda=0.001

Train: 0.7661138771326658 Validation: 0.7424498187944821

c1=-10, c2=-15.0, d=-15, lambda=0.01

Train: 0.7661138771305386 Validation: 0.7424498187923

c1=-10, c2=-15.0, d=-15, lambda=0.1

Train: 0.7661138771303259 Validation: 0.7424498187920817

c1=-10, c2=-15.0, d=-15, lambda=1

Train: 0.7661138771303047 Validation: 0.74244981879206

c1=-10, c2=-15.0, d=-15, lambda=10

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-10, c2=-15.0, d=-10, lambda=0.001

Train: 0.7661120720577552 Validation: 0.7424479676610782

c1=-10, c2=-15.0, d=-10, lambda=0.01

Train: 0.7661136966220083 Validation: 0.7424496336779036

c1=-10, c2=-15.0, d=-10, lambda=0.1

Train: 0.7661138590794625 Validation: 0.7424498002806316

c1=-10, c2=-15.0, d=-10, lambda=1

Train: 0.7661138753252182 Validation: 0.7424498169409149

c1=-10, c2=-15.0, d=-10, lambda=10

Train: 0.7661138769497939 Validation: 0.7424498186069433

c1=-10, c2=-15.0, d=-5, lambda=0.001

Train: 0.5783495494377322 Validation: 0.5526910449325185

c1=-10, c2=-15.0, d=-5, lambda=0.01

Train: 1.018070665607997 Validation: 0.9991902016776653

c1=-10, c2=-15.0, d=-5, lambda=0.1

Train: 0.7806254968782993 Validation: 0.7573176788120785

c1=-10, c2=-15.0, d=-5, lambda=1

Train: 0.7675017277714445 Validation: 0.7438722940043188

c1=-10, c2=-15.0, d=-5, lambda=10

Train: 0.7662520555773651 Validation: 0.7425914499103704

c1=-10, c2=-15.0, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-15.0, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-15.0, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-15.0, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-15.0, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-15.0, d=5, lambda=0.001

Train: 0.07608825846644414 Validation: 0.29910258400988804

c1=-10, c2=-15.0, d=5, lambda=0.01

Train: 0.07608825781518568 Validation: 0.2991031214660753

c1=-10, c2=-15.0, d=5, lambda=0.1

Train: 0.07608825781394192 Validation: 0.29910315691220213

c1=-10, c2=-15.0, d=5, lambda=1

Train: 0.07608825782728339 Validation: 0.2991034062618873

c1=-10, c2=-15.0, d=5, lambda=10

Train: 0.07608825916668516 Validation: 0.29910591672676645

c1=-10, c2=-15.0, d=10, lambda=0.001
singular matrix error
c1=-10.5, c2=-15.75, d=10.5, lambda=0.0010500000000000002
c1=-10, c2=-15.0, d=10, lambda=0.01
singular matrix error
c1=-10.5, c2=-15.75, d=10.5, lambda=0.0105
c1=-10, c2=-15.0, d=10, lambda=0.1

Train: 0.10180474277222754 Validation: 0.3196514773445917

c1=-10, c2=-15.0, d=10, lambda=1

Train: 0.07995953997109177 Validation: 0.31164258558503777

c1=-10, c2=-15.0, d=10, lambda=10

Train: 0.07609057967148936 Validation: 0.3121102436264506

c1=-10, c2=-15.0, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=-15.0, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=0.0105
c1=-10, c2=-15.0, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=0.10500000000000001
c1=-10, c2=-15.0, d=15, lambda=1
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=1.05
c1=-10, c2=-15.0, d=15, lambda=10
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=10.5
c1=-10, c2=-15.0, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=-15.0, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=0.0105
c1=-10, c2=-15.0, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=0.10500000000000001
c1=-10, c2=-15.0, d=20, lambda=1
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=1.05
c1=-10, c2=-15.0, d=20, lambda=10
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=10.5
c1=-10, c2=-12.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-20, lambda=0.001

Train: 0.7661138771303021 Validation: 0.7424498187920574

c1=-10, c2=-12.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-15, lambda=0.001

Train: 0.766113877166616 Validation: 0.7424498188293148

c1=-10, c2=-12.5, d=-15, lambda=0.01

Train: 0.7661138771339336 Validation: 0.7424498187957833

c1=-10, c2=-12.5, d=-15, lambda=0.1

Train: 0.7661138771306654 Validation: 0.7424498187924301

c1=-10, c2=-12.5, d=-15, lambda=1

Train: 0.7661138771303386 Validation: 0.7424498187920948

c1=-10, c2=-12.5, d=-15, lambda=10

Train: 0.7661138771303059 Validation: 0.7424498187920613

c1=-10, c2=-12.5, d=-10, lambda=0.001

Train: 0.7661027276542892 Validation: 0.7424383832576331

c1=-10, c2=-12.5, d=-10, lambda=0.01

Train: 0.7661127621429643 Validation: 0.7424486751982393

c1=-10, c2=-12.5, d=-10, lambda=0.1

Train: 0.7661137656311711 Validation: 0.742449704432272

c1=-10, c2=-12.5, d=-10, lambda=1

Train: 0.7661138659803851 Validation: 0.7424498073560749

c1=-10, c2=-12.5, d=-10, lambda=10

Train: 0.7661138760153106 Validation: 0.7424498176484593

c1=-10, c2=-12.5, d=-5, lambda=0.001

Train: 0.5369862916888865 Validation: 0.5102911733731837

c1=-10, c2=-12.5, d=-5, lambda=0.01

Train: 10.586337351322388 Validation: 10.579939431962986

c1=-10, c2=-12.5, d=-5, lambda=0.1

Train: 0.8050559809047474 Validation: 0.7823241984485605

c1=-10, c2=-12.5, d=-5, lambda=1

Train: 0.7695868109734739 Validation: 0.7460095899080523

c1=-10, c2=-12.5, d=-5, lambda=10

Train: 0.7664573943152001 Validation: 0.7428019590438115

c1=-10, c2=-12.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-12.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-12.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-12.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-12.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-12.5, d=5, lambda=0.001

Train: 0.07608825784033882 Validation: 0.3003496292703381

c1=-10, c2=-12.5, d=5, lambda=0.01

Train: 0.07608825781414527 Validation: 0.3003495609380496

c1=-10, c2=-12.5, d=5, lambda=0.1

Train: 0.07608825781429422 Validation: 0.30034960840214914

c1=-10, c2=-12.5, d=5, lambda=1

Train: 0.07608825786374358 Validation: 0.3003500297123225

c1=-10, c2=-12.5, d=5, lambda=10

Train: 0.0760882628350493 Validation: 0.30035429118992657

c1=-10, c2=-12.5, d=10, lambda=0.001

Train: 6.166229874217472e+21 Validation: 3.6862121506905506e+21

c1=-10, c2=-12.5, d=10, lambda=0.01

Train: 393496912333393.56 Validation: 1570967302161.2083

c1=-10, c2=-12.5, d=10, lambda=0.1

Train: 2058465757041480.8 Validation: 23435628680338.152

c1=-10, c2=-12.5, d=10, lambda=1

Train: 0.07619223178975774 Validation: 0.317231291364777

c1=-10, c2=-12.5, d=10, lambda=10

Train: 0.07608913399989957 Validation: 0.31722328772047653

c1=-10, c2=-12.5, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=-12.5, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=0.0105
c1=-10, c2=-12.5, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=0.10500000000000001
c1=-10, c2=-12.5, d=15, lambda=1
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=1.05
c1=-10, c2=-12.5, d=15, lambda=10
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=10.5
c1=-10, c2=-12.5, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=-12.5, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=0.0105
c1=-10, c2=-12.5, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=0.10500000000000001
c1=-10, c2=-12.5, d=20, lambda=1
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=1.05
c1=-10, c2=-12.5, d=20, lambda=10
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=10.5
c1=-10, c2=-10.0, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-20, lambda=0.001

Train: 0.766113877130292 Validation: 0.7424498187920471

c1=-10, c2=-10.0, d=-20, lambda=0.01

Train: 0.7661138771303012 Validation: 0.7424498187920565

c1=-10, c2=-10.0, d=-20, lambda=0.1

Train: 0.7661138771303021 Validation: 0.7424498187920574

c1=-10, c2=-10.0, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-15, lambda=0.001

Train: 0.7661138781587283 Validation: 0.7424498198473775

c1=-10, c2=-10.0, d=-15, lambda=0.01

Train: 0.7661138772331448 Validation: 0.7424498188975894

c1=-10, c2=-10.0, d=-15, lambda=0.1

Train: 0.7661138771405864 Validation: 0.7424498188026107

c1=-10, c2=-10.0, d=-15, lambda=1

Train: 0.7661138771313307 Validation: 0.7424498187931129

c1=-10, c2=-10.0, d=-15, lambda=10

Train: 0.7661138771304051 Validation: 0.742449818792163

c1=-10, c2=-10.0, d=-10, lambda=0.001

Train: 0.7660104009509016 Validation: 0.7423436695674196

c1=-10, c2=-10.0, d=-10, lambda=0.01

Train: 0.7661035260788542 Validation: 0.7424392003809687

c1=-10, c2=-10.0, d=-10, lambda=0.1

Train: 0.7661128419908114 Validation: 0.7424487569160514

c1=-10, c2=-10.0, d=-10, lambda=1

Train: 0.7661137736160096 Validation: 0.742449712604108

c1=-10, c2=-10.0, d=-10, lambda=10

Train: 0.7661138667788696 Validation: 0.742449808173259

c1=-10, c2=-10.0, d=-5, lambda=0.001

Train: 0.4920570134574641 Validation: 0.4684906381212232

c1=-10, c2=-10.0, d=-5, lambda=0.01

Train: 0.6139307790018756 Validation: 0.5902035035852174

c1=-10, c2=-10.0, d=-5, lambda=0.1

Train: 0.9267488399123613 Validation: 0.906452115780868

c1=-10, c2=-10.0, d=-5, lambda=1

Train: 0.7769590826523468 Validation: 0.7535653389257451

c1=-10, c2=-10.0, d=-5, lambda=10

Train: 0.7671624511482674 Validation: 0.743524854550376

c1=-10, c2=-10.0, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-10.0, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-10.0, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-10.0, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-10.0, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-10.0, d=5, lambda=0.001

Train: 0.07608825782006687 Validation: 0.30233783524737995

c1=-10, c2=-10.0, d=5, lambda=0.01

Train: 0.07608825781410504 Validation: 0.30233791844422364

c1=-10, c2=-10.0, d=5, lambda=0.1

Train: 0.07608825781630905 Validation: 0.3023379817842262

c1=-10, c2=-10.0, d=5, lambda=1

Train: 0.07608825806556924 Validation: 0.3023387923506361

c1=-10, c2=-10.0, d=5, lambda=10

Train: 0.07608828325378701 Validation: 0.3023470733990149

c1=-10, c2=-10.0, d=10, lambda=0.001

Train: 1.4652230948553302e+19 Validation: 5.166831232220457e+18

c1=-10, c2=-10.0, d=10, lambda=0.01

Train: 383942504156.0973 Validation: 821805047.6303817

c1=-10, c2=-10.0, d=10, lambda=0.1

Train: 0.07645264764121693 Validation: 0.3252957006397393

c1=-10, c2=-10.0, d=10, lambda=1

Train: 0.07610041279202592 Validation: 0.3252820560447782

c1=-10, c2=-10.0, d=10, lambda=10

Train: 0.07608827107874878 Validation: 0.3253031458736902

c1=-10, c2=-10.0, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=-10.5, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=-10.0, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=-10.5, d=15.75, lambda=0.0105
c1=-10, c2=-10.0, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=-10.5, d=15.75, lambda=0.10500000000000001
c1=-10, c2=-10.0, d=15, lambda=1
singular matrix error
c1=-10.5, c2=-10.5, d=15.75, lambda=1.05
c1=-10, c2=-10.0, d=15, lambda=10
singular matrix error
c1=-10.5, c2=-10.5, d=15.75, lambda=10.5
c1=-10, c2=-10.0, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=-10.5, d=21.0, lambda=0.0010500000000000002
